Step,Reward,Loss,Epsilon,
61500,-7.6621,1.275677323,0.045834728,
61600,0,2.979889154,0.045605554,
61700,0,1.972990274,0.045377527,
61800,0,2.912100792,0.045150639,
61900,0,2.075123072,0.044924886,
62000,-1.91695,1.325422764,0.044700261,
62100,0,1.393792629,0.04447676,
62200,-2.18665,1.873948336,0.044254376,
62300,0,1.322454929,0.044033104,
62400,-4.27685,1.708428144,0.043812939,
62500,0,0.661081851,0.043593874,
62600,0,2.06268239,0.043375905,
62700,-4.8673,2.09531641,0.043159025,
62800,0,1.830343843,0.04294323,
62900,0,1.433379173,0.042728514,
63000,0,1.898045063,0.042514871,
63100,0,1.992835045,0.042302297,
63200,-8.61775,1.406394958,0.042090786,
63300,0,1.830600619,0.041880332,
63400,0,1.912962317,0.04167093,
63500,-1.87865,1.343819499,0.041462575,
63600,0,2.113192081,0.041255262,
63700,-0.9009,2.606209278,0.041048986,
63800,0,0.891111374,0.040843741,
63900,-2.0285,0.996423244,0.040639523,
64000,0,1.69845295,0.040436325,
64100,-3.41705,2.084134579,0.040234143,
64200,0,1.204285383,0.040032973,
64300,0,1.743823171,0.039832808,
64400,-4.1077,0.928725243,0.039633644,
64500,0,0.629180014,0.039435475,
64600,0,1.593746901,0.039238298,
64700,0,0.992366076,0.039042107,
64800,0,1.876877308,0.038846896,
64900,0,2.261368513,0.038652662,
65000,0,0.838802338,0.038459398,
65100,-2.38825,1.570301533,0.038267101,
65200,0,2.547525883,0.038075766,
65300,-1.8785,1.863990426,0.037885387,
65400,0,0.802073836,0.03769596,
65500,-2.9905,0.891548634,0.03750748,
65600,0,2.470030785,0.037319943,
65700,0,1.048505306,0.037133343,
65800,-5.017,0.798386455,0.036947676,
65900,0,0.939517975,0.036762938,
66000,0,1.054967165,0.036579123,
66100,-1.5265,1.340225697,0.036396228,
66200,0,0.949053288,0.036214247,
66300,0,0.85091418,0.036033175,
66400,-2.40565,2.074387789,0.035853009,
66500,0,0.786018968,0.035673744,
66600,-0.1938,1.377396226,0.035495376,
66700,0,1.564305305,0.035317899,
66800,-0.2991,1.072184086,0.035141309,
66900,0,1.665897608,0.034965603,
67000,0,1.194391251,0.034790775,
67100,-0.73705,1.266769648,0.034616821,
67200,0,2.223180532,0.034443737,
67300,0,1.250815988,0.034271518,
67400,-0.972,2.274040699,0.03410016,
67500,0,1.067876339,0.03392966,
67600,0,1.349229932,0.033760011,
67700,-1.55875,1.311913133,0.033591211,
67800,0,0.747826338,0.033423255,
67900,-0.9245,1.588491678,0.033256139,
68000,0,2.52105999,0.033089858,
68100,-1.48,1.199055433,0.032924409,
68200,0,1.490616083,0.032759787,
68300,-1.25325,1.559598923,0.032595988,
68400,0,1.103156805,0.032433008,
68500,-0.49495,2.540001154,0.032270843,
68600,0,1.623443127,0.032109489,
68700,0,1.426738501,0.031948941,
68800,-1.71385,1.396828413,0.031789197,
68900,0,1.952682853,0.031630251,
69000,-2.82655,0.633306742,0.031472099,
69100,0,1.037065744,0.031314739,
69200,-4.62425,1.834659576,0.031158165,
69300,0,1.398638964,0.031002374,
69400,-2.75055,0.943989038,0.030847363,
69500,0,1.738238454,0.030693126,
69600,-1.14845,1.008582711,0.03053966,
69700,0,1.637004137,0.030386962,
69800,0,1.84073174,0.030235027,
69900,-2.6693,1.443609953,0.030083852,
70000,0,1.771660447,0.029933433,
70100,-4.5474,1.367027044,0.029783765,
70200,0,2.887765408,0.029634847,
70300,-6.6119,3.911491394,0.029486672,
70400,0,2.229617596,0.029339239,
70500,0,1.202601671,0.029192543,
70600,-4.2527,2.392471313,0.02904658,
70700,0,1.958180189,0.028901347,
70800,0,1.462685585,0.02875684,
70900,0,2.052119732,0.028613056,
71000,0,2.107368231,0.028469991,
71100,-2.80725,2.833183527,0.028327641,
71200,0,1.708914995,0.028186003,
71300,0,1.21959126,0.028045073,
71400,-4.09155,2.408045769,0.027904847,
71500,0,1.025077939,0.027765323,
71600,-4.6095,2.370119572,0.027626497,
71700,0,2.263813496,0.027488364,
71800,-6.3296,2.512145519,0.027350922,
71900,0,2.353924274,0.027214168,
72000,-1.73945,0.932960749,0.027078097,
72100,0,1.731313944,0.026942706,
72200,-1.5695,0.984237075,0.026807993,
72300,0,2.104349613,0.026673953,
72400,0,1.650337934,0.026540583,
72500,-2.0176,1.298953891,0.02640788,
72600,0,1.062593222,0.026275841,
72700,-3.73245,1.828995347,0.026144462,
72800,0,1.652175903,0.026013739,
72900,-5.15985,1.639853835,0.025883671,
73000,0,1.635925531,0.025754252,
73100,-3.35355,1.675752997,0.025625481,
73200,0,2.677096367,0.025497354,
73300,-1.9075,1.197905898,0.025369867,
73400,0,1.459202766,0.025243017,
73500,0,1.149480343,0.025116802,
73600,-3.33165,1.151279092,0.024991218,
73700,0,1.398477554,0.024866262,
73800,-5.85875,1.505784273,0.024741931,
73900,0,2.090950966,0.024618221,
74000,-6.4031,1.66002059,0.02449513,
74100,0,1.675594091,0.024372655,
74200,-4.73965,0.943857193,0.024250791,
74300,0,1.653403759,0.024129537,
74400,-1.9566,1.689729333,0.02400889,
74500,0,1.226040244,0.023888845,
74600,0,1.380543947,0.023769401,
74700,-4.28465,1.100080013,0.023650554,
74800,0,1.306333303,0.023532301,
74900,-6.7226,1.811551452,0.02341464,
75000,0,1.566516995,0.023297566,
75100,-5.9934,2.32464695,0.023181079,
75200,0,1.212827563,0.023065173,
75300,-5.5535,2.029008865,0.022949847,
75400,0,2.271408081,0.022835098,
75500,-3.87675,2.241789818,0.022720923,
75600,0,1.670527577,0.022607318,
75700,0,1.136200309,0.022494281,
75800,-6.65105,2.239275932,0.02238181,
75900,0,1.068510056,0.022269901,
76000,-9.14865,1.538605452,0.022158551,
76100,0,2.253114223,0.022047759,
76200,-7.4538,1.869996786,0.02193752,
76300,0,1.356505632,0.021827832,
76400,-4.31345,0.923601031,0.021718693,
76500,0,1.995707512,0.0216101,
76600,-1.965,1.53125596,0.021502049,
76700,0,1.533530951,0.021394539,
76800,0,1.148057222,0.021287566,
76900,0,1.7134552,0.021181128,
77000,-5.2037,1.803112388,0.021075223,
77100,0,1.298501253,0.020969847,
77200,-7.20935,1.53657198,0.020864997,
77300,0,1.328612447,0.020760672,
77400,-5.08575,1.140782118,0.020656869,
77500,0,1.339840174,0.020553585,
77600,-4.6425,1.24264431,0.020450817,
77700,0,1.158740163,0.020348563,
77800,-2.3741,1.004770041,0.02024682,
77900,0,1.196627855,0.020145586,
78000,-3.9341,1.586687565,0.020044858,
78100,0,1.701230764,0.019944634,
78200,-4.47795,1.467433095,0.01984491,
78300,0,1.184236407,0.019745686,
78400,0,0.663812995,0.019646957,
78500,-4.06475,1.511379719,0.019548723,
78600,0,0.434194386,0.019450979,
78700,-5.9325,1.093934774,0.019353724,
78800,0,1.665857553,0.019256956,
78900,-2.25325,1.035441399,0.019160671,
79000,0,2.507735968,0.019064867,
79100,-2.46925,1.32607305,0.018969543,
79200,0,0.990401864,0.018874695,
79300,-2.62975,1.414618611,0.018780322,
79400,0,2.476449013,0.01868642,
79500,-2.4945,1.215241194,0.018592988,
79600,0,1.377106309,0.018500023,
79700,-4.36575,1.334229708,0.018407523,
79800,0,1.56033659,0.018315485,
79900,-3.60125,1.507998466,0.018223908,
80000,0,3.587777615,0.018132789,
80100,0,2.25596261,0.018042125,
80200,-3.6632,2.097543716,0.017951914,
80300,0,1.462592959,0.017862154,
80400,-2.5793,2.239025354,0.017772844,
80500,0,1.701619387,0.017683979,
80600,-2.9487,1.069526672,0.01759556,
80700,0,2.291790962,0.017507582,
80800,-4.1353,2.160232306,0.017420044,
80900,0,2.45735836,0.017332944,
81000,-2.3555,1.946300507,0.017246279,
81100,0,2.393326998,0.017160047,
81200,0,2.834426403,0.017074247,
81300,-2.5227,2.074786186,0.016988876,
81400,0,3.451939106,0.016903932,
81500,-1.6986,2.051541567,0.016819412,
81600,0,2.215078831,0.016735315,
81700,-3.3637,1.83450222,0.016651638,
81800,0,1.607832551,0.01656838,
81900,-4.39855,1.847466111,0.016485538,
82000,0,1.717019558,0.016403111,
82100,-2.41335,2.909248829,0.016321095,
82200,0,2.954780579,0.01623949,
82300,-1.0849,0.889890134,0.016158292,
82400,0,1.025649071,0.016077501,
82500,-2.585,2.348951817,0.015997113,
82600,0,0.766398728,0.015917128,
82700,-4.75865,1.354501247,0.015837542,
82800,0,1.184550047,0.015758354,
82900,-4.86015,1.195036292,0.015679562,
83000,0,2.10831666,0.015601165,
83100,-3.336,1.644260645,0.015523159,
83200,0,0.935415924,0.015445543,
83300,-1.1216,2.284439325,0.015368315,
83400,0,1.937863588,0.015291474,
83500,-2.2105,1.791816473,0.015215016,
83600,0,2.102515459,0.015138941,
83700,-4.962,1.568217278,0.015063247,
83800,0,1.434448481,0.01498793,
83900,-6.40125,0.696020126,0.014912991,
84000,0,3.374016285,0.014838426,
84100,-5.21585,1.83173573,0.014764234,
84200,0,2.472742081,0.014690412,
84300,-0.6668,1.447161794,0.01461696,
84400,0,2.041540146,0.014543876,
84500,-2.27685,1.101091266,0.014471156,
84600,0,1.929519057,0.0143988,
84700,-4.53465,1.661649823,0.014326806,
84800,0,1.008369684,0.014255172,
84900,-5.39535,0.753258228,0.014183896,
85000,0,1.57769084,0.014112977,
85100,-4.02405,1.787885547,0.014042412,
85200,0,0.977827847,0.0139722,
85300,-0.95715,1.115972877,0.013902339,
85400,0,1.700761318,0.013832827,
85500,-2.731,0.655598283,0.013763663,
85600,0,0.745013475,0.013694845,
85700,-5.8157,1.427192688,0.013626371,
85800,0,1.798706293,0.013558239,
85900,-7.34275,2.333194494,0.013490448,
86000,0,2.449999332,0.013422995,
86100,-5.58555,1.808776855,0.01335588,
86200,0,0.951892734,0.013289101,
86300,0,1.357861519,0.013222656,
86400,0,1.779250383,0.013156542,
86500,0,1.956644773,0.01309076,
86600,-3.8537,1.633092642,0.013025306,
86700,0,1.165397882,0.012960179,
86800,-4.00225,1.371688366,0.012895378,
86900,0,0.99598515,0.012830901,
87000,-6.07275,1.135872841,0.012766747,
87100,0,1.051065564,0.012702913,
87200,-8.2483,1.107349396,0.012639399,
87300,0,1.842725039,0.012576202,
87400,-3.76165,1.520400286,0.012513321,
87500,0,1.458397269,0.012450754,
87600,0,1.82609129,0.0123885,
87700,-1.34495,1.193585157,0.012326558,
87800,0,1.783601999,0.012264925,
87900,-2.73,1.289244771,0.0122036,
88000,0,1.446875572,0.012142582,
88100,-4.5985,1.351439834,0.012081869,
88200,0,1.439700127,0.01202146,
88300,0,0.968505561,0.011961353,
88400,-6.82075,1.688625574,0.011901546,
88500,0,1.396074414,0.011842038,
88600,-3.7415,1.49697113,0.011782828,
88700,0,1.044283867,0.011723914,
88800,0,1.521809816,0.011665294,
88900,-2.459,1.400835276,0.011606968,
89000,0,1.309781313,0.011548933,
89100,-3.2275,1.082998037,0.011491188,
89200,0,1.721576929,0.011433732,
89300,-5.445,1.544063568,0.011376564,
89400,0,1.254669309,0.011319681,
89500,0,0.75033462,0.011263083,
89600,-8.737,1.788687944,0.011206767,
89700,0,1.216636658,0.011150733,
89800,-1.3215,2.196501255,0.01109498,
89900,0,1.372886896,0.011039505,
90000,0,3.45994997,0.010984307,
90100,0,1.637532711,0.010929386,
90200,0,3.346954346,0.010874739,
90300,-4.0856,2.60286808,0.010820365,
90400,0,2.694268227,0.010766263,
90500,-4.68765,1.773768783,0.010712432,
90600,0,3.165936708,0.01065887,
90700,-6.63695,1.462383032,0.010605575,
90800,0,1.751877785,0.010552548,
90900,-7.1125,2.087992668,0.010499785,
91000,0,1.260393143,0.010447286,
91100,-0.4745,1.480762243,0.010395049,
91200,0,2.252832651,0.010343074,
91300,0,1.898762465,0.010291359,
91400,0,1.565592051,0.010239902,
91500,0,2.193781376,0.010188703,
91600,-1.7075,1.937199116,0.010137759,
91700,0,1.668317795,0.01008707,
91800,-2.7478,1.887405515,0.010036635,
91900,0,1.160327792,0.009986452,
92000,-3.7881,1.340437412,0.009936519,
92100,0,2.369058609,0.009886837,
92200,-4.8284,1.616448402,0.009837403,
92300,0,2.691775322,0.009788216,
92400,0,1.488073111,0.009739275,
92500,0,1.769810081,0.009690578,
92600,0,1.452088594,0.009642125,
92700,0,2.206448555,0.009593915,
92800,0,2.307320595,0.009545945,
92900,-1.44,1.869948626,0.009498215,
93000,0,1.668062687,0.009450724,
93100,-2.2783,1.216175795,0.009403471,
93200,0,1.478068829,0.009356453,
93300,-3.1166,2.468262434,0.009309671,
93400,0,1.021089792,0.009263123,
93500,-3.9549,1.211818457,0.009216807,
93600,0,0.950189292,0.009170723,
93700,0,1.425121665,0.009124869,
93800,0,1.89051652,0.009079245,
93900,0,1.508022308,0.009033849,
94000,0,1.97981143,0.00898868,
94100,0,1.691743374,0.008943736,
94200,-1.0689,1.45189333,0.008899018,
94300,0,1.488620758,0.008854522,
94400,-1.6547,1.967716455,0.00881025,
94500,0,1.654068947,0.008766199,
94600,-2.2405,0.971615374,0.008722368,
94700,0,0.979283154,0.008678756,
94800,-2.8263,0.942233741,0.008635362,
94900,0,1.661157608,0.008592185,
95000,0,1.261352658,0.008549224,
95100,0,1.710039377,0.008506478,
95200,0,1.80787313,0.008463946,
95300,0,1.963430285,0.008421626,
95400,0,1.419721365,0.008379518,
95500,-0.72895,0.712833762,0.00833762,
95600,0,1.620486856,0.008295932,
95700,-1.11275,1.301669359,0.008254453,
95800,0,2.473404884,0.00821318,
95900,-1.49655,1.981462002,0.008172114,
96000,0,1.909555435,0.008131254,
96100,-1.88035,0.878159285,0.008090598,
96200,0,1.69407618,0.008050145,
96300,0,1.478646994,0.008009894,
96400,0,1.771891832,0.007969844,
96500,0,2.586591721,0.007929995,
96600,0,2.453401566,0.007890345,
96700,0,1.395718217,0.007850893,
96800,-0.36935,2.135118961,0.007811639,
96900,0,3.09547019,0.007772581,
97000,-0.55115,1.705267906,0.007733718,
97100,0,0.972312212,0.007695049,
97200,-0.73295,1.191231489,0.007656574,
97300,0,0.991429329,0.007618291,
97400,-0.91475,0.957761467,0.0075802,
97500,0,1.498874903,0.007542299,
97600,0,1.462418318,0.007504587,
97700,0,1.602800369,0.007467064,
97800,0,1.240035295,0.007429729,
97900,0,1.19141233,0.00739258,
98000,0,1.715975761,0.007355617,
98100,0,1.51204443,0.007318839,4905
0,-4.0789,0.208424479,0.007,
100,0,0.195621669,0.006965,
200,-0.482,0.182487935,0.006930175,
300,0,0.162229002,0.006895524,
400,0,0.141260684,0.006861047,
500,-0.0465,0.129107207,0.006826741,
600,0,0.107822917,0.006792608,
700,-0.198,0.124209501,0.006758645,
800,0,0.146483749,0.006724851,
900,0,0.145525396,0.006691227,
1000,0,0.14791508,0.006657771,
1100,0,0.119546086,0.006624482,
1200,0,0.111380249,0.00659136,
1300,0,0.131627202,0.006558403,
1400,0,0.113233984,0.006525611,
1500,0,0.1167849,0.006492983,
1600,-1.924,0.097002611,0.006460518,
1700,0,0.086846277,0.006428215,
1800,-2.5805,0.092723832,0.006396074,
1900,0,0.074951246,0.006364094,
2000,-2.1135,0.073183164,0.006332273,
2100,0,0.079524875,0.006300612,
2200,-1.384,0.073175386,0.006269109,
2300,0,0.066209972,0.006237763,
2400,-0.0975,0.071735665,0.006206575,
2500,0,0.063502803,0.006175542,
2600,-0.46975,0.05264762,0.006144664,
2700,0,0.058268405,0.006113941,
2800,-0.93625,0.060751155,0.006083371,
2900,0,0.052356668,0.006052954,
3000,-1.11325,0.05149366,0.006022689,
3100,0,0.046548955,0.005992576,
3200,-0.2775,0.041028939,0.005962613,
3300,0,0.037384391,0.0059328,
3400,0,0.040839028,0.005903136,
3500,-0.654,0.048003461,0.00587362,
3600,0,0.045118507,0.005844252,
3700,-1.01905,0.051767685,0.005815031,
3800,0,0.050624251,0.005785956,
3900,-1.68125,0.038300846,0.005757026,
4000,0,0.049169052,0.005728241,
4100,-2.03395,0.044791684,0.0056996,
4200,0,0.033609316,0.005671102,
4300,-0.8769,0.041193292,0.005642746,
4400,0,0.037279241,0.005614532,
4500,0,0.040377803,0.00558646,
4600,-0.21415,0.039250135,0.005558527,
4700,0,0.033099685,0.005530735,
4800,-0.2445,0.040243052,0.005503081,
4900,0,0.038205735,0.005475566,
5000,0,0.038471296,0.005448188,
5100,-0.47925,0.040347051,0.005420947,
5200,0,0.041994147,0.005393842,
5300,-0.40375,0.040599588,0.005366873,
5400,0,0.030368742,0.005340039,
5500,-0.069,0.035700489,0.005313338,
5600,0,0.038488507,0.005286772,
5700,0,0.035368867,0.005260338,
5800,-0.38775,0.03610649,0.005234036,
5900,0,0.037651248,0.005207866,
6000,-0.3435,0.045323193,0.005181827,
6100,0,0.032877482,0.005155918,
6200,-0.596,0.035961486,0.005130138,
6300,0,0.039596237,0.005104487,
6400,-0.5415,0.035342973,0.005078965,
6500,0,0.042524345,0.00505357,
6600,-0.0395,0.031077147,0.005028302,
6700,0,0.027041445,0.005003161,
6800,0,0.028200788,0.004978145,
6900,0,0.027210627,0.004953254,
7000,0,0.035716362,0.004928488,
7100,-0.00855,0.024223441,0.004903845,
7200,0,0.016986728,0.004879326,
7300,-0.03885,0.02581251,0.00485493,
7400,0,0.034886084,0.004830655,
7500,0,0.027726054,0.004806502,
7600,0,0.014738379,0.004782469,
7700,0,0.026119985,0.004758557,
7800,0,0.03234962,0.004734764,
7900,0,0.028113602,0.00471109,
8000,-0.09675,0.028276809,0.004687535,
8100,0,0.023499625,0.004664097,
8200,-0.34925,0.029480094,0.004640777,
8300,0,0.025854923,0.004617573,
8400,-0.682,0.037272349,0.004594485,
8500,0,0.021957085,0.004571512,
8600,-0.85425,0.03524885,0.004548655,
8700,0,0.029662022,0.004525912,
8800,-0.0995,0.032594591,0.004503282,
8900,0,0.018634399,0.004480766,
9000,0,0.031374089,0.004458362,
9100,-0.30375,0.013957204,0.00443607,
9200,0,0.033463791,0.00441389,
9300,-0.55625,0.013940793,0.00439182,
9400,0,0.025428206,0.004369861,
9500,-1.07975,0.026925225,0.004348012,
9600,0,0.034163989,0.004326272,
9700,-0.18265,0.023839202,0.00430464,
9800,0,0.026357828,0.004283117,
9900,-0.44405,0.031949818,0.004261702,
10000,0,0.158835381,0.004240393,
10100,0,0.143726006,0.004219191,
10200,-0.60125,0.140777618,0.004198095,
10300,0,0.166094303,0.004177105,
10400,-0.95475,0.123312645,0.004156219,
10500,0,0.144098058,0.004135438,
10600,-1.45975,0.125436604,0.004114761,
10700,0,0.142299131,0.004094187,
10800,-0.247,0.138488039,0.004073716,
10900,0,0.120671615,0.004053348,
11000,-0.297,0.093144536,0.004033081,
11100,0,0.084798709,0.004012915,
11200,-0.344,0.096198387,0.003992851,
11300,0,0.110790849,0.003972887,
11400,-0.772,0.097043939,0.003953022,
11500,0,0.077510297,0.003933257,
11600,-1.41275,0.056014754,0.003913591,
11700,0,0.068675019,0.003894023,
11800,-1.013,0.083025105,0.003874553,
11900,0,0.069290034,0.00385518,
12000,-0.9063,0.073304497,0.003835904,
12100,0,0.0766555,0.003816724,
12200,-0.239,0.057136033,0.003797641,
12300,0,0.047082514,0.003778653,
12400,-0.4443,0.069288492,0.003759759,
12500,0,0.05754324,0.003740961,
12600,-1.0199,0.054007456,0.003722256,
12700,0,0.061460912,0.003703645,
12800,-1.4778,0.047307119,0.003685126,
12900,0,0.042209871,0.003666701,
13000,-1.9059,0.043937296,0.003648367,
13100,0,0.046404157,0.003630125,
13200,0,0.044479363,0.003611975,
13300,-0.74045,0.050162934,0.003593915,
13400,0,0.042132519,0.003575945,
13500,-0.2015,0.035728619,0.003558066,
13600,0,0.051837735,0.003540275,
13700,-0.4338,0.047558926,0.003522574,
13800,0,0.040670119,0.003504961,
13900,-0.7576,0.050363928,0.003487436,
14000,0,0.054797389,0.003469999,
14100,-0.97875,0.05478669,0.003452649,
14200,0,0.036522768,0.003435386,
14300,0,0.031560354,0.003418209,
14400,-0.3655,0.045532748,0.003401118,
14500,0,0.050931875,0.003384112,
14600,-0.1025,0.033100162,0.003367192,
14700,0,0.041326284,0.003350356,
14800,-0.322,0.053064033,0.003333604,
14900,0,0.0399094,0.003316936,
15000,-0.625,0.037568003,0.003300351,
15100,0,0.017882517,0.003283849,
15200,-0.445,0.027268818,0.00326743,
15300,0,0.03322529,0.003251093,
15400,-0.4252,0.047741834,0.003234838,
15500,0,0.035595369,0.003218663,
15600,-0.4487,0.024536621,0.00320257,
15700,0,0.032207135,0.003186557,
15800,-0.7012,0.021532193,0.003170624,
15900,0,0.02872652,0.003154771,
16000,-0.95985,0.034276851,0.003138997,
16100,0,0.03481929,0.003123302,
16200,0,0.028927017,0.003107686,
16300,0,0.043205455,0.003092147,
16400,-0.027,0.036880441,0.003076687,
16500,0,0.037561394,0.003061303,
16600,0,0.02983544,0.003045997,
16700,-0.0573,0.026120232,0.003030767,
16800,0,0.032057494,0.003015613,
16900,-0.20445,0.036759354,0.003000535,
17000,0,0.034822214,0.002985532,
17100,-0.29535,0.03195405,0.002970605,
17200,0,0.023183504,0.002955752,
17300,0,0.019585406,0.002940973,
17400,0,0.041887321,0.002926268,
17500,0,0.022419628,0.002911637,
17600,0,0.031570375,0.002897078,
17700,-0.2225,0.020466138,0.002882593,
17800,0,0.027029736,0.00286818,
17900,-0.475,0.028183568,0.002853839,
18000,0,0.036161333,0.00283957,
18100,-0.7275,0.028698726,0.002825372,
18200,0,0.035234958,0.002811245,
18300,-1.21,0.036249869,0.002797189,
18400,0,0.032453138,0.002783203,
18500,0,0.0320668,0.002769287,
18600,0,0.029952817,0.002755441,
18700,0,0.024311222,0.002741663,
18800,-0.111,0.035658747,0.002727955,
18900,0,0.022261137,0.002714315,
19000,-0.2625,0.020509314,0.002700744,
19100,0,0.038929023,0.00268724,
19200,-0.46575,0.036647726,0.002673804,
19300,0,0.042788513,0.002660435,
19400,-0.7415,0.035238609,0.002647133,
19500,0,0.016976856,0.002633897,
19600,0,0.024159312,0.002620728,
19700,-0.0985,0.02878752,0.002607624,
19800,0,0.021509996,0.002594586,
19900,-0.1831,0.031307533,0.002581613,
20000,0,0.125775337,0.002568705,
20100,-0.5266,0.152491033,0.002555861,
20200,0,0.116814375,0.002543082,
20300,-0.83335,0.12226516,0.002530367,
20400,0,0.170102239,0.002517715,
20500,-0.366,0.130308688,0.002505126,
20600,0,0.142526954,0.0024926,
20700,-0.18575,0.097939998,0.002480137,
20800,0,0.177913547,0.002467737,
20900,-0.1845,0.100150928,0.002455398,
21000,0,0.114604928,0.002443121,
21100,-0.3645,0.101121642,0.002430906,
21200,0,0.085274875,0.002418751,
21300,-0.5665,0.104392186,0.002406657,
21400,0,0.107875548,0.002394624,
21500,-0.30125,0.079518229,0.002382651,
21600,0,0.052450653,0.002370738,
21700,0,0.075788267,0.002358884,
21800,-1.28625,0.10438621,0.002347089,
21900,0,0.051914636,0.002335354,
22000,-1.46825,0.078058556,0.002323677,
22100,0,0.078854322,0.002312059,
22200,-2.03025,0.049919814,0.002300499,
22300,0,0.05169452,0.002288996,
22400,-0.4925,0.044633701,0.002277551,
22500,0,0.064744532,0.002266163,
22600,-0.515,0.033768192,0.002254833,
22700,0,0.048550982,0.002243558,
22800,0,0.064416111,0.002232341,
22900,-1.13425,0.041422248,0.002221179,
23000,0,0.037559934,0.002210073,
23100,-1.06025,0.040182006,0.002199023,
23200,0,0.027009161,0.002188027,
23300,-1.74425,0.02793723,0.002177087,
23400,0,0.056950338,0.002166202,
23500,-1.2022,0.055349663,0.002155371,
23600,0,0.064520031,0.002144594,
23700,-1.3146,0.039567441,0.002133871,
23800,0,0.032224044,0.002123202,
23900,0,0.064752407,0.002112586,
24000,-1.08525,0.028272767,0.002102023,
24100,0,0.042992279,0.002091513,
24200,-0.6621,0.059595075,0.002081055,
24300,0,0.035686925,0.00207065,
24400,-1.4196,0.03420911,0.002060297,
24500,0,0.042077575,0.002049995,
24600,-1.04795,0.060448751,0.002039745,
24700,0,0.052623905,0.002029546,
24800,-0.5441,0.036355961,0.002019399,
24900,0,0.047686242,0.002009302,
25000,0,0.031744875,0.001999255,
25100,-0.5247,0.041234177,0.001989259,
25200,0,0.045582931,0.001979313,
25300,-0.7469,0.024001416,0.001969416,
25400,0,0.046763822,0.001959569,
25500,-0.9756,0.021943899,0.001949771,
25600,0,0.033767711,0.001940022,
25700,-0.024,0.031389147,0.001930322,
25800,0,0.060347594,0.001920671,
25900,-0.28125,0.034198459,0.001911067,
26000,0,0.035319295,0.001901512,
26100,0,0.044154257,0.001892004,
26200,-0.32275,0.03642527,0.001882544,
26300,0,0.034299955,0.001873132,
26400,-0.1105,0.026239211,0.001863766,
26500,0,0.018887158,0.001854447,
26600,-0.2115,0.039851822,0.001845175,
26700,0,0.017873958,0.001835949,
26800,-0.335,0.028021146,0.001826769,
26900,0,0.039220694,0.001817635,
27000,-0.1235,0.034292735,0.001808547,
27100,0,0.031320911,0.001799504,
27200,0,0.032399639,0.001790507,
27300,-0.189,0.02681086,0.001781554,
27400,0,0.016613334,0.001772647,
27500,-0.3075,0.03968294,0.001763783,
27600,0,0.033139512,0.001754964,
27700,-0.6665,0.037093557,0.00174619,
27800,0,0.058791071,0.001737459,
27900,-1.2485,0.022808937,0.001728771,
28000,0,0.049914487,0.001720128,
28100,-0.9755,0.02567881,0.001711527,
28200,0,0.028411351,0.001702969,
28300,0,0.034225427,0.001694454,
28400,0,0.050136872,0.001685982,
28500,-0.20975,0.029745635,0.001677552,
28600,0,0.04133141,0.001669164,
28700,-0.17475,0.040501706,0.001660819,
28800,0,0.017474474,0.001652515,
28900,-0.41575,0.04640663,0.001644252,
29000,0,0.04964314,0.001636031,
29100,-0.66825,0.036059231,0.001627851,
29200,0,0.045099944,0.001619711,
29300,-0.4468,0.019559566,0.001611613,
29400,0,0.028007977,0.001603555,
29500,0,0.024857286,0.001595537,
29600,-0.5574,0.052827965,0.001587559,
29700,0,0.029014412,0.001579621,
29800,-0.35015,0.048523456,0.001571723,
29900,0,0.06381768,0.001563865,
30000,-0.73605,0.119608253,0.001556045,
30100,0,0.122169197,0.001548265,
30200,-1.15015,0.149764031,0.001540524,
30300,0,0.116520509,0.001532821,
30400,-0.14125,0.073161617,0.001525157,
30500,0,0.061171986,0.001517531,
30600,-0.4069,0.07369791,0.001509944,
30700,0,0.07537768,0.001502394,
30800,-0.3337,0.102781989,0.001494882,
30900,0,0.094968207,0.001487408,
31000,-0.628,0.108540624,0.001479971,
31100,0,0.069129214,0.001472571,
31200,-0.8623,0.102788977,0.001465208,
31300,0,0.091373451,0.001457882,
31400,-0.69575,0.058383174,0.001450592,
31500,0,0.091835678,0.001443339,
31600,-0.879,0.043145888,0.001436123,
31700,0,0.080505818,0.001428942,
31800,-1.15825,0.060287997,0.001421797,
31900,0,0.053324237,0.001414688,
32000,-2.23215,0.05405277,0.001407615,
32100,0,0.070811048,0.001400577,
32200,-2.323,0.092083775,0.001393574,
32300,0,0.05559412,0.001386606,
32400,-1.30865,0.051575623,0.001379673,
32500,0,0.0679501,0.001372775,
32600,0,0.065625392,0.001365911,
32700,-1.7498,0.048381258,0.001359081,
32800,0,0.043399997,0.001352286,
32900,-1.88395,0.057963036,0.001345524,
33000,0,0.050553795,0.001338797,
33100,-2.88205,0.053421393,0.001332103,
33200,0,0.068683937,0.001325442,
33300,-2.1452,0.038851224,0.001318815,
33400,0,0.044351395,0.001312221,
33500,-0.75175,0.047067221,0.00130566,
33600,0,0.035848342,0.001299132,
33700,0,0.059871361,0.001292636,
33800,-0.6165,0.060824789,0.001286173,
33900,0,0.066691376,0.001279742,
34000,-1.2677,0.063660882,0.001273343,
34100,0,0.057473399,0.001266977,
34200,-2.1955,0.054930102,0.001260642,
34300,0,0.039868817,0.001254338,
34400,-1.40555,0.063577391,0.001248067,
34500,0,0.039751582,0.001241826,
