Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
232.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
233.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
234.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
235.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
236.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
237.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
238.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
239.0,0.00,0.00,0.00,17.00,17.00,0.00,0.00
240.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
241.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
242.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
243.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
